doc_id,filing_type,asset_description,ticker,operation_type,transaction_date,flag_date_exemple,owner,bioguide,filing_date,annee_index
9109597,O,Timothy Murphy and Nanette Missig JTTEN ⇒ Doubline Emerging Markets Income,,Purchase,2015-09-04,False,JT,M001151,2016-07-11,2015
9109597,O,Timothy Murphy and Nanette Missig JTTEN ⇒ Harbor Capital Appreciation,,Partial Sale,2015-03-04,False,JT,M001151,2016-07-11,2015
9109597,O,Timothy Murphy and Nanette Missig JTTEN ⇒ iShares Russell 1000 Value,,Partial Sale,2015-03-04,False,JT,M001151,2016-07-11,2015
9109597,O,Timothy Murphy and Nanette Missig JTTEN ⇒ Oakmark International,,Purchase,2015-01-06,False,JT,M001151,2016-07-11,2015
9109597,O,Timothy Murphy and Nanette Missig JTTEN ⇒ Oakmark International,,Purchase,2015-04-10,False,JT,M001151,2016-07-11,2015
9109597,O,Oppenheimer Developing Markets,,Purchase,2015-01-06,False,JT,M001151,2016-07-11,2015
9109597,O,Pimco Total Return Cl P,,Purchase,2015-01-06,False,JT,M001151,2016-07-11,2015
9109597,O,Pimco Total Return Cl P,,Purchase,2015-04-10,False,JT,M001151,2016-07-11,2015
9109597,O,Pioneer Strategic Income,,Purchase,2015-01-06,False,JT,M001151,2016-07-11,2015
9109597,O,TCW Emerging Markets Income,,Sale,2015-09-04,False,JT,M001151,2016-07-11,2015
9109597,O,Vanguard Extended Market ETF,,Purchase,2015-01-06,False,JT,M001151,2016-07-11,2015
9109597,O,Vanguard Extended Market ETF,,Purchase,2015-04-10,False,JT,M001151,2016-07-11,2015
9109597,O,Vanguard Extended Market ETF,,Purchase,2015-08-11,False,JT,M001151,2016-07-11,2015
9109597,O,Vanguard S&P 500 ETF,VOO,Purchase,2015-03-04,False,JT,M001151,2016-07-11,2015
9109597,O,Vanguard S&P 500 ETF,VOO,Purchase,2015-04-10,False,JT,M001151,2016-07-11,2015
9109597,O,Artisan Mid Cap (Timothy Murphy IRA),,Partial Sale,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Deutsche Global Infrastructure (Timothy Murphy IRA),,Partial Sale,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Fidelity New Insights (Timothy Murphy IRA),,Partial Sale,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,iShares Russell 1000 Value Index (Timothy Murphy IRA),,Sale,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Oakmark I (Timothy Murphy IRA),,Purchase,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Oakmark International (Timothy Murphy IRA),,Purchase,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Pimco Total Return Cl P (Timothy Murphy IRA),,Purchase,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Schwab International Equity ETF (Timothy Murphy IRA),,Purchase,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Thornburg International Value (Timothy Murphy IRA),,Sale,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Vanguard Emerging Markets ETF (Timothy Murphy IRA),,Purchase,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Vanguard Emerging Markets ETF (Timothy Murphy IRA),,Sale,2015-07-22,False,SELF,M001151,2016-07-11,2015
9109597,O,Vanguard Extended Market ETF (Timothy Murphy IRA),,Purchase,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Vanguard Extended Market ETF (Timothy Murphy IRA),,Purchase,2015-08-11,False,SELF,M001151,2016-07-11,2015
9109597,O,Vanguard Extended Market ETF (Timothy Murphy IRA),,Sale,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Vanguard S&P 500 ETF (Timothy Murphy IRA),,Purchase,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Vanguard S&P 500 ETF (Timothy Murphy IRA),,Purchase,2015-07-22,False,SELF,M001151,2016-07-11,2015
9109597,O,Virtus Foreign Opportunities I (Timothy Murphy IRA),,Purchase,2015-02-06,False,SELF,M001151,2016-07-11,2015
9109597,O,Wasatch 1st Source Long Short Fund (Timothy Murphy IRA),,Sale,2015-08-11,False,SELF,M001151,2016-07-11,2015
9109805,O,DFA LARGE CAP,,Purchase,2015-01-20,False,SELF,P000602,2016-08-08,2015
9109805,O,DELAWARE VALUE,,Purchase,2015-01-20,False,SELF,P000602,2016-08-08,2015
9109805,O,OPPENHEIMER DEV MKTS,,Purchase,2015-01-20,False,SELF,P000602,2016-08-08,2015
9109805,O,NASDAQ 1 CO SEC,,Partial Sale,2015-10-14,False,SELF,P000602,2016-08-08,2015
9109805,O,DODGE & COX INTL,,Partial Sale,2015-09-14,False,SELF,P000602,2016-08-08,2015
9109805,O,J.P. MORGAN LARGE CAP,,Partial Sale,2015-09-14,False,SELF,P000602,2016-08-08,2015
9109805,O,OPPENHEIMER DEV MKTS,,Partial Sale,2015-09-14,False,SELF,P000602,2016-08-08,2015
9109805,O,DFA U.S. LARGE CAP,,Partial Sale,2015-05-13,False,SELF,P000602,2016-08-08,2015
9109805,O,J.P. MORGAN LG CAP,,Partial Sale,2015-05-13,False,SELF,P000602,2016-08-08,2015
9109805,O,VGA GROWTH CAP,,Partial Sale,2015-05-13,False,SELF,P000602,2016-08-08,2015
9109805,O,DFA U.S. LARGE CAP,,Partial Sale,2015-02-19,False,SELF,P000602,2016-08-08,2015
9109805,O,DODGE & COX INC,,Partial Sale,2015-06-24,False,SELF,P000602,2016-08-08,2015
9109805,O,T ROWE PRICE EQ INC,,Partial Sale,2015-01-20,False,SELF,P000602,2016-08-08,2015
9109805,O,COLUMBIA STOCK STRATEGY-EX,,Sale,2015-01-20,False,SELF,P000602,2016-08-08,2015
9109805,O,VGA MID CAP ETF,,Sale,2015-01-23,False,SELF,P000602,2016-08-08,2015
9109805,O,CONVERGENCE CORE PLUS,,Sale,2015-03-20,False,SELF,P000602,2016-08-08,2015
9109805,O,T ROWE PRICE SMALL CAP,,Partial Sale,2015-02-19,False,SELF,P000602,2016-08-08,2015
9109805,O,VGA STRAIGHT MID CAP,,Purchase,2015-01-16,False,SELF,P000602,2016-08-08,2015
9109805,O,SALISBURY MLP,,Purchase,2015-01-16,False,SELF,P000602,2016-08-08,2015
9109805,O,INV INTL,,Purchase,2015-09-14,False,SELF,P000602,2016-08-08,2015
9109805,O,DCA TOTAL SHALL CAP,,Purchase,2015-09-14,False,SELF,P000602,2016-08-08,2015
9109805,O,PRINCIPAL PORTFOLIO,,Purchase,2015-07-28,False,SELF,P000602,2016-08-08,2015
9109805,O,DODGE & COX TAX,,Purchase,2015-05-27,False,SELF,P000602,2016-08-08,2015
9109805,O,INV TOTL,,Purchase,2015-06-13,False,SELF,P000602,2016-08-08,2015
9109805,O,VGA REIT INDEX ANY,,Purchase,2015-03-30,False,SELF,P000602,2016-08-08,2015
9109805,O,DFA INTL SMALL CAP,,Purchase,2015-04-19,False,SELF,P000602,2016-08-08,2015
9109805,O,T ROWE PRICE MID-CAP,,Purchase,2015-01-23,False,SELF,P000602,2016-08-08,2015
9109828,O,Ameriprise Financial IRA,,Sale,2015-03-05,False,SELF,R000588,2016-08-11,2015
9109828,O,Ameriprise Financial IRA (American Express),,Purchase,2015-01-21,False,SELF,R000588,2016-08-11,2015
9109828,O,Ameriprise Financial IRA (Nike),,Purchase,2015-01-21,False,SELF,R000588,2016-08-11,2015
9109832,O,Comm. Natl. Bank IRA,,Purchase,,False,SELF,S000018,2016-08-11,2015
9109832,O,Forward Real Estate Long,,Purchase,,False,SELF,S000018,2016-08-11,2015
9109832,O,Forward Real Estate Long,,Purchase,,False,SELF,S000018,2016-08-11,2015
9109832,O,Forward Intl. Real Estate,,Purchase,,False,SELF,S000018,2016-08-11,2015
9109832,O,Griffin American Healthcare REIT,,Exchange,2015-03-05,False,SELF,S000018,2016-08-11,2015
9109832,O,Comm. Natl. Bank IRA,,Partial Sale,,False,SELF,S000018,2016-08-11,2015
9109859,O,"Synergy Bank Stock, Franklin, TN",,Partial Sale,2015-03-15,False,SP,B001243,2016-08-12,2015
9109912,O,Altiros Systems Stock,,Sale,2015-02-04,False,SELF,J000296,2016-08-17,2015
9109912,O,"Facebook Stock, non-tax deferred",,Partial Sale,2015-03-12,False,SELF,J000296,2016-08-17,2015
9109998,O,Waterville Asset Corp Ass A,,Sale,2015-05-15,False,SELF,J000297,2016-09-13,2015
9109998,O,Lockheed Assel Corp Ass'y A,,Sale,2015-08-21,False,SELF,J000297,2016-09-13,2015
9109998,O,Franklin Nell Dir C,,Partial Sale,2015-08-24,False,SELF,J000297,2016-09-13,2015
9109998,O,Blackrock Bull C Ins Inv C,,Purchase,2015-08-27,False,SELF,J000297,2016-09-13,2015
9111033,O,College America Withdrawal,,Partial Sale,2016-03-09,False,JT,B001290,2017-05-15,2016
9111036,O,Hilliard Lyons Money Market,,Purchase,,False,JT,B001282,2017-05-15,2016
9111036,O,American Funds Growth,,Purchase,,False,JT,B001282,2017-05-15,2016
9111036,O,JP Morgan Strategic Income,,Sale,,False,SELF,B001282,2017-05-15,2016
9111036,O,Prudential Jennison,,Sale,,False,SP,B001282,2017-05-15,2016
9111036,O,Lord Abbett Value,,Sale,,False,SELF,B001282,2017-05-15,2016
9111036,O,Ivy Asset Strategy,,Sale,,False,SP,B001282,2017-05-15,2016
9111036,O,Fidelity New Insights,,Partial Sale,,False,SELF,B001282,2017-05-15,2016
9111036,O,Blackrock Equity,,Sale,,False,SP,B001282,2017-05-15,2016
9111038,O,Rental Property in Citibank IRA,,Partial Sale,,False,SELF,E000294,2017-05-24,2016
9111039,O,Lowes Stock - IRA,,Partial Sale,2016-05-25,False,SELF,D000533,2017-05-12,2016
9111040,O,Military Collectibles,,Sale,2016-10-02,False,SELF,C001048,2017-05-10,2016
9111040,O,Military Collectibles,,Sale,2016-01-01,False,SELF,C001048,2017-05-10,2016
9111040,O,Military Collectibles,,Sale,2016-06-24,False,SELF,C001048,2017-05-10,2016
9111040,O,Military Collectibles,,Sale,2016-04-15,False,SELF,C001048,2017-05-10,2016
9111042,O,TSP Fund,,Purchase,,False,SELF,C001077,2017-05-16,2016
9111042,O,TSP Fund,,Purchase,,False,SELF,C001077,2017-05-16,2016
9111042,O,TSP Fund,,Purchase,,False,SELF,C001077,2017-05-16,2016
9111042,O,TSP Fund,,Partial Sale,,False,SELF,C001077,2017-05-16,2016
9111049,O,RGC Resources Stock,,Purchase,2016-04-17,False,JT,G000289,2017-05-03,2016
9111049,O,Upper Occoquan Sewer Authority Bond,,Purchase,,False,SP,G000289,2017-05-03,2016
9111054,O,iShares Inc. MSCI Emerg. Mkts Sm Cap,,Sale,2016-03-16,False,SELF,K000375,2017-05-12,2016
9111054,O,Fidelity Tax-Exempt Mnry Mkt,,Sale,2016-05-18,False,SELF,K000375,2017-05-12,2016
9111054,O,Fidelity Contrafund,,Partial Sale,2016-07-14,False,SELF,K000375,2017-05-12,2016
9111054,O,Andicom Ltd Invest,,Purchase,2016-11-14,False,SELF,K000375,2017-05-12,2016
9111054,O,Walthausen Sm Cap Val,,Sale,2016-03-16,False,SELF,K000375,2017-05-12,2016
9111054,O,Masseh Emerg Mkts Sm Cap Val,,Sale,2016-03-16,False,SELF,K000375,2017-05-12,2016
9111054,O,Goldman Sachs Sm Cap Val,,Sale,2016-03-16,False,SELF,K000375,2017-05-12,2016
9111054,O,John Hancock 61 Absol Ret,,Sale,2016-11-16,False,SELF,K000375,2017-05-12,2016
9111054,O,iShares TR 3-7 yr Tr,,Sale,2016-11-16,False,SELF,K000375,2017-05-12,2016
9111054,O,PIMCO ETF Tr Enhance Short,,Sale,2016-07-16,False,SELF,K000375,2017-05-12,2016
9111054,O,PIMCO ETF Tr Enhance Short,,Purchase,2016-08-16,False,SELF,K000375,2017-05-12,2016
9111054,O,SPDR Gold Tr Gold SHS,,Sale,2016-12-16,False,SELF,K000375,2017-05-12,2016
9111054,O,SPDR Gold Tr Gold SHS,,Purchase,2016-07-16,False,SELF,K000375,2017-05-12,2016
9111054,O,BlackRock Strat Inc Opp,,Purchase,2016-03-16,False,SELF,K000375,2017-05-12,2016
9111054,O,LSV Sm Cap Val Inst,,Purchase,2016-03-16,False,SELF,K000375,2017-05-12,2016
9111054,O,Transamerica Mid Cap,,Purchase,2016-09-16,False,SELF,K000375,2017-05-12,2016
9111054,O,AQR Style Prem. Alt.,,Purchase,2016-11-16,False,SELF,K000375,2017-05-12,2016
9111054,O,Doubleline Return Bond,,Purchase,2016-12-16,False,SELF,K000375,2017-05-12,2016
9111054,O,iShares Trust Currency,,Purchase,2016-12-16,False,SELF,K000375,2017-05-12,2016
9111055,O,Dekalb County GA,,Partial Sale,,False,SELF,J000288,2017-05-15,2016
9111063,O,Vanguard Growth ETF,VUG,Purchase,2016-04-25,False,SELF,P000594,2017-05-15,2016
9111063,O,Vanguard S&P 500 Index ETF,,Purchase,2016-04-25,False,SELF,P000594,2017-05-15,2016
9111063,O,iShares S&P SmallCap 600 Value ETF,,Purchase,2016-04-25,False,SELF,P000594,2017-05-15,2016
9111063,O,iShares S&P SmallCap 600 Growth ETF,,Purchase,2016-11-23,False,SELF,P000594,2017-05-15,2016
9111063,O,iShares Core S&P Total US Stock Market ETF,,Partial Sale,2016-11-22,False,SELF,P000594,2017-05-15,2016
9111063,O,Vanguard Growth ETF (2),,Purchase,2016-11-22,False,SELF,P000594,2017-05-15,2016
9111063,O,Vanguard S&P S&P 500 Index ETF Total Stock Market ETF,,Partial Sale,2016-11-22,False,SELF,P000594,2017-05-15,2016
9111063,O,Vanguard High Dividend Total Stock Market ETF,,Partial Sale,2016-11-22,False,SELF,P000594,2017-05-15,2016
9111063,O,Vanguard High Dividend Yield ETF,VYM,Purchase,2016-11-25,False,SELF,P000594,2017-05-15,2016
9111063,O,iShares Russell 2000 Index,IWM,Purchase,2016-11-22,False,SELF,P000594,2017-05-15,2016
9111063,O,MFS Moderate Allocation Fund,,Purchase,2016-11-22,False,JT,P000594,2017-05-15,2016
9111063,O,Western Asset Municipal High Income,,Purchase,,False,JT,P000594,2017-05-15,2016
9111063,O,Riversource 403 Annuity VP Moderate Aggressive,,Purchase,2016-11-25,False,SP,P000594,2017-05-15,2016
9111063,O,MN College Savings Plan Guaranteed Option,,Purchase,2016-08-22,False,JT,P000594,2017-05-15,2016
9111063,O,MN College Savings Plan Guaranteed Option (2),,Purchase,2016-01-11,False,JT,P000594,2017-05-15,2016
9111063,O,MN College Savings Plan Guaranteed Option Equity Option,,Partial Sale,2016-04-29,False,JT,P000594,2017-05-15,2016
9111063,O,MN College Savings Plan Guaranteed Option (3),,Purchase,,False,JT,P000594,2017-05-15,2016
9111073,O,Vanguard Long-Term,,Sale,2016-06-13,False,SP,L000565,2017-05-19,2016
9111073,O,Vanguard Est. Mkt-Investment,,Sale,2016-09-13,False,SP,L000565,2017-05-19,2016
9111073,O,Vanguard Prime Mny Mkt,,Partial Sale,2016-06-13,False,SP,L000565,2017-05-19,2016
9111073,O,Vanguard Total Bd,,Sale,2016-06-13,False,SELF,L000565,2017-05-19,2016
9111079,O,Bright Start Distribution,,Sale,,False,JT,S001145,2017-05-08,2016
9111079,O,Calamos Investment Global Growth & Income,,Partial Sale,2016-06-10,False,SP,S001145,2017-05-08,2016
9111079,O,Calamos Investment Global Growth & Income,,Partial Sale,2016-07-05,False,SP,S001145,2017-05-08,2016
9111079,O,Calamos Investment Global Growth & Income,,Sale,2016-11-09,False,SP,S001145,2017-05-08,2016
9111086,O,5AAN Growth Fund,,Partial Sale,2016-03-09,False,SELF,,2017-05-15,2016
9111593,O,American WA Mutual Co - Reg Plan Debt,,Partial Sale,2016-09-16,False,SELF,J000297,2017-08-11,2016
9111594,O,"Inv. Prop. B, Detroit MI",,Sale,,False,SP,C000714,2017-08-11,2016
9111594,O,"Inv. Prop A, Detroit MI",,Sale,,False,SP,C000714,2017-08-11,2016
9111630,O,"2-56 Mortgage St, Phila PA - Residential Rental Property",,Partial Sale,2016-02-12,False,JT,B001296,2017-08-17,2016
9110407,T,DEUTSCHE FLOATING RATE FUND CLASS S,,Sale,2016-01-22,False,SELF,B001255,2017-02-02,2017
9110407,T,DEUTSCHE FLOATING RATE FUND CLASS S,,Sale,2016-05-23,False,SELF,B001255,2017-02-02,2017
9110407,T,CLIPPER FUND (CFIMX),,Sale,2016-02-04,False,SELF,B001255,2017-02-02,2017
9110407,T,BRANDES INST EMERGING MARKETS FUND CLASS S (BEMAX),,Purchase,2016-12-28,False,SELF,B001255,2017-02-02,2017
9110407,T,BARON EMERGING MARKETS FUND (BEXFX),,Purchase,2016-10-04,False,SELF,B001255,2017-02-02,2017
9110407,T,BANK DEPOSIT SWEEP PROGRAM (QPRMQ),,Sale,2016-01-11,False,SELF,B001255,2017-02-02,2017
9110407,T,ARBITRAGE FDS EVENT-DRIVEN FUND FD R (ARDFX),,Sale,2016-12-19,False,SELF,B001255,2017-02-02,2017
9110407,T,AQR FDS MNG FT ST RV N (QMHRX),,Sale,2016-11-10,False,SELF,B001255,2017-02-02,2017
9110407,T,AQR FDS DIVSRF ARBTG N (ADAIX),,Sale,2016-11-30,False,SELF,B001255,2017-02-02,2017
9110407,T,AMERICAN BEACON FDS ARL MNG INV (AAHLPX),,Sale,2016-11-10,False,SELF,B001255,2017-02-02,2017
9110407,T,LOOMIS SAYLES BOND (LSBRX),,Sale,2016-12-16,False,SELF,B001255,2017-02-02,2017
9110407,T,LAZARD INTL. STRATEGIC EQTY PRT OPEN (LISOX),,Sale,2016-11-10,False,SELF,B001255,2017-02-02,2017
9110407,T,HARBOR INTERNATIONAL INV (HIINX),,Sale,2016-12-01,False,SELF,B001255,2017-02-02,2017
9110407,T,GUGGENHEIM MACRO OPPORTUNITIES FUND CLASS A (GIOAX),,Sale,2016-04-01,False,SELF,B001255,2017-02-02,2017
9110407,T,PMI LARGE CAP (PMIEX),,Sale,2016-11-10,False,SELF,B001255,2017-02-02,2017
9110407,T,FLOATING RATE FUND (PSFRX),,Purchase,2016-03-25,False,SELF,B001255,2017-02-02,2017
9110407,T,EUROFUND - CLASS A (MDEFX),,Sale,2016-11-10,False,SELF,B001255,2017-02-02,2017
9110407,T,DOUBLELINE TOTAL RETURN BOND FUND CLASS N (DLTNX),,Sale,2016-11-10,False,SELF,B001255,2017-02-02,2017
9110407,T,WILLIAM BLAIR BOND FUND CLASS N (WBRNX),,Purchase,2016-01-29,False,SELF,B001255,2017-02-02,2017
9110407,T,T. ROWE PRICE EUROPEAN STK (PRESX),,Sale,2016-11-10,False,SELF,B001255,2017-02-02,2017
9110407,T,STRATEGIC INCOME OPPORTUNITIES - A (GISAX),,Sale,2016-01-28,False,SELF,B001255,2017-02-02,2017
9110407,T,SANDS CAPITAL SELECT GROWTH FUND - SZYTSXX,,Sale,2016-11-10,False,SELF,B001255,2017-02-02,2017
9110407,T,PIMCO FDS TRNDS STRG D (PQTIX),,Sale,2016-11-10,False,SELF,B001255,2017-02-02,2017
9110407,T,PARAMETRIC EMERGING MKTS FUND INV (EAEMX),,Sale,2016-06-16,False,SELF,B001255,2017-02-02,2017
9110407,T,OAKMARK GLOBAL SELECT FUND CLASS I (OAKWX),,Sale,2016-11-28,False,SELF,B001255,2017-02-02,2017
9110407,T,OAKMARK FUND (OAKMX),,Sale,2016-11-10,False,SELF,B001255,2017-02-02,2017
9110407,T,FIRST TR LG CAP CORE ALPHADEX (FEX),,Sale,2016-03-31,False,SELF,B001255,2017-02-02,2017
9110407,T,FIRST TR LTD GV YL ALPHADEX COM SHS (FTA),,Purchase,2016-01-06,False,SELF,B001255,2017-02-02,2017
9110407,T,FIRST TR EXCH TRADED FD III HORIZON VOL. DEV INTL (HDMV),,Purchase,2016-11-09,False,SELF,B001255,2017-02-02,2017
9110407,T,FIRST TR EXCH TRADED FD III HORIZON DMGT RTF (HUSV),,Sale,2016-11-09,False,SELF,B001255,2017-02-02,2017
9110407,T,BANK DEPOSIT SWEEP PROGRAM (QPRMQ),,Sale,2016-01-15,False,SELF,B001255,2017-02-02,2017
9110407,T,VANGUARD BD INDEX FD INC TOTAL BND MRKT (BND),,Purchase,2016-11-16,False,SELF,B001255,2017-02-02,2017
9110407,T,SPDR INDEX SHS POS MSCI ACWI EXUS (CWI),,Purchase,2016-12-30,False,SELF,B001255,2017-02-02,2017
9110407,T,POWERSHARES ETF TRUST DYNM LRG CP GR (PWB),,Sale,2016-02-10,False,SELF,B001255,2017-02-02,2017
9110407,T,ISHARES TR SHRT TRS BD ETF (SHV),,Purchase,2016-11-16,False,SELF,B001255,2017-02-02,2017
9110407,T,HORIZON ACTIVE INCOME FUND CLASS N (HASNX),,Purchase,2016-11-16,False,SELF,B001255,2017-02-02,2017
9110407,T,HORIZON ACTIVE ASSET ALLOCATION CLN (AAANX),,Purchase,2016-11-16,False,SELF,B001255,2017-02-02,2017
9110407,T,DEUTSCHE FLOATING RATE FUND CLASS S (DFRPX),,Sale,2016-07-01,False,SELF,B001255,2017-02-02,2017
9110407,T,CLIPPER FUND (CFIMX),,Sale,2016-07-01,False,SELF,B001255,2017-02-02,2017
9110407,T,BRANDES INST EMERGING MARKETS FUND CLASS S (BEMAX),,Purchase,2016-03-31,False,SELF,B001255,2017-02-02,2017
9110407,T,BBH FD INC CORE SL RETAIL (BBTCX),,Sale,2016-06-01,False,SELF,B001255,2017-02-02,2017
9110407,T,BARON EMERGING MARKETS FUND (BEXFX),,Purchase,2016-04-04,False,SELF,B001255,2017-02-02,2017
9110407,T,BANK DEPOSIT SWEEP PROGRAM (QPRMQ),,Sale,2016-08-04,False,SELF,B001255,2017-02-02,2017
9110407,T,AQR FDS MNG FT ST RV N (QMHRX),,Sale,2016-02-04,False,SELF,B001255,2017-02-02,2017
9110407,T,AQR FDS DIVSRF ARBTG N (ADAIX),,Sale,2016-12-30,False,SELF,B001255,2017-02-02,2017
9110407,T,AMERICAN BEACON FDS ARL MNG INV (AAHLPX),,Sale,2016-08-04,False,SELF,B001255,2017-02-02,2017
9110407,T,Lazard Intl. Strategic Eqty Prt Open (LISOX),,Purchase,2016-02-04,False,SELF,B001255,2017-02-02,2017
9110407,T,Lazard Intl. Strategic Eqty Prt Open (LISOX),,Purchase,2016-12-22,False,SELF,B001255,2017-02-02,2017
9110407,T,Harbor International NV (HIINX),,Purchase,2016-02-04,False,SELF,B001255,2017-02-02,2017
9110407,T,Harbor Capital Appreciation NV (HCAIX),,Sale,2016-12-19,False,SELF,B001255,2017-02-02,2017
9110407,T,Guggenheim Macro Opportunities Fund Class A (GIOAX),,Sale,2016-01-04,False,SELF,B001255,2017-02-02,2017
9110407,T,FMI Large Cap (FMIHX),,Sale,2016-06-01,False,SELF,B001255,2017-02-02,2017
9110407,T,FMI Large Cap (FMIHX),,Purchase,2016-06-30,False,SELF,B001255,2017-02-02,2017
9110407,T,FMI Large Cap (FMIHX),,Sale,2016-08-30,False,SELF,B001255,2017-02-02,2017
9110407,T,Fidelity Europe (FIEUX),,Purchase,2016-02-04,False,SELF,B001255,2017-02-02,2017
9110407,T,Dreyfus Small Cap Stock Index Fd (DISSX),,Sale,2016-06-10,False,SELF,B001255,2017-02-02,2017
9110407,T,Dreyfus Small Cap Stock Index Fd (DISSX),,Purchase,2016-12-28,False,SELF,B001255,2017-02-02,2017
9110407,T,T. Rowe Price European Stk (PRESX),,Sale,2016-12-16,False,SELF,B001255,2017-02-02,2017
9110407,T,William Blair Bond Fund Class N (WBBNX),,Sale,2016-01-29,False,SELF,B001255,2017-02-02,2017
9110407,T,Strategic Income Opportunities - A (JSOAX),,Sale,2016-01-28,False,SELF,B001255,2017-02-02,2017
9110407,T,Sands Capital Select Growth Fund (PGYIX),,Purchase,2016-02-04,False,SELF,B001255,2017-02-02,2017
9110407,T,PIMCO PDI Trading STRG D (PQTDX),,Sale,2016-12-29,False,SELF,B001255,2017-02-02,2017
9110407,T,Parametric Emerging Mkts Fund Inv (EAEMX),,Purchase,2016-06-16,False,SELF,B001255,2017-02-02,2017
9110407,T,Oakmark Global Select Fund Class I (OAKWX),,Purchase,2016-02-04,False,SELF,B001255,2017-02-02,2017
9110407,T,Oakmark Fund (OAKMX),,Sale,2016-11-28,False,SELF,B001255,2017-02-02,2017
9110407,T,Loomis Sayles Bond (LSBRX),,Sale,2016-01-28,False,SELF,B001255,2017-02-02,2017
9110407,T,"Charles and Bridget Boustany Joint Growth Acct, Joint Equity Conservative, Solomon Not with National Financial Services",,Partial Sale,,False,JT,B001255,2017-02-02,2017
9110407,T,Charles Boustany IRA with National Financial Services,,Partial Sale,,False,SELF,B001255,2017-02-02,2017
9110408,T,US TREASURY BILLS DTD 3/31/16,,Purchase,2016-03-31,False,SELF,C001102,2017-01-31,2017
9110408,T,ABERDEEN EMERGING MARKETS FUND,,Purchase,2016-12-28,False,SELF,C001102,2017-01-31,2017
9110408,T,ABERDEEN EMERGING MARKETS FUND,,Sale,2016-02-01,False,SELF,C001102,2017-01-31,2017
9110408,T,US TREASURY BILLS DTD 1/28/16,,Purchase,2016-07-28,False,SELF,C001102,2017-01-31,2017
9110408,T,US TREASURY BILLS DTD 1/28/16,,Sale,2016-05-23,False,SELF,C001102,2017-01-31,2017
9110408,T,WISDOMTREE JAPAN HEDGED EQ ETF,,Purchase,2016-02-01,False,SELF,C001102,2017-01-31,2017
9110408,T,ISHARES MSCI PACIFIC EX-JAPAN,,Purchase,2016-12-28,False,SELF,C001102,2017-01-31,2017
9110408,T,JPMORGAN USD EMERGING MARKETS BOND FUND,,Sale,2016-02-01,False,SELF,C001102,2017-01-31,2017
9110408,T,DEUTSCHE CAPITAL GROWTH FUND,,Purchase,2016-04-18,False,SELF,C001102,2017-01-31,2017
9110408,T,DEUTSCHE CAPITAL GROWTH FUND,,Sale,2016-05-02,False,SELF,C001102,2017-01-31,2017
9110408,T,DEUTSCHE CAPITAL GROWTH FUND,,Sale,2016-05-18,False,SELF,C001102,2017-01-31,2017
9110408,T,DEUTSCHE CAPITAL GROWTH FUND,,Purchase,2016-02-01,False,SELF,C001102,2017-01-31,2017
9110408,T,BLACKROCK HIGH YIELD BOND PORTFOLIO,,Sale,2016-01-11,False,SELF,C001102,2017-01-31,2017
9110408,T,MFS VALUE FUND,,Sale,2016-02-01,False,SELF,C001102,2017-01-31,2017
9110408,T,MFS VALUE FUND,,Sale,2016-05-02,False,SELF,C001102,2017-01-31,2017
9110408,T,MFS VALUE FUND,,Sale,2016-04-18,False,SELF,C001102,2017-01-31,2017
9110408,T,MFS VALUE FUND,,Sale,2016-05-18,False,SELF,C001102,2017-01-31,2017
9110408,T,MFS VALUE FUND,,Purchase,2016-02-01,False,SELF,C001102,2017-01-31,2017
9110408,T,INVESCO ASIA PACIFIC GROWTH FUND,,Purchase,2016-12-28,False,SELF,C001102,2017-01-31,2017
9110408,T,INVESCO ASIA PACIFIC GROWTH FUND,,Sale,2016-02-01,False,SELF,C001102,2017-01-31,2017
9110408,T,DEUTSCHE X TRACKERS MSCI EUROPE HEDGED,,Purchase,2016-05-18,False,SELF,C001102,2017-01-31,2017
9110408,T,PUTNAM EUROPE EQUITY FUND,,Sale,2016-05-02,False,SELF,C001102,2017-01-31,2017
9110408,T,PUTNAM EQUITY SPECTRUM FUND,,Purchase,2016-11-23,False,SELF,C001102,2017-01-31,2017
9110408,T,SMEAD VALUE FUND,,Sale,2016-11-23,False,SELF,C001102,2017-01-31,2017
9110408,T,PARAMETRIC EMERGING MARKETS,,Sale,2016-11-23,False,SELF,C001102,2017-01-31,2017
9110408,T,OAKMARK SELECT,,Sale,2016-11-23,False,SELF,C001102,2017-01-31,2017
9110408,T,LYRICAL US VALUE SELECT FUND,,Purchase,2016-11-23,False,SELF,C001102,2017-01-31,2017
