doc_id,filing_type,annee_index,statut,traitement
20009865,P,2018,parse_ok,parsé élec — avec données
20010048,P,2018,parse_ok,parsé élec — avec données
20010256,P,2018,parse_ok,parsé élec — avec données
20010440,P,2018,parse_ok,parsé élec — avec données
20010644,P,2018,parse_ok,parsé élec — avec données
30005751,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10027009,O,2018,parse_ok,parsé élec — avec données
40001377,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9112550,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10021678,C,2018,parse_ok,parsé élec — avec données
10024835,A,2018,parse_ok,parsé élec — avec données
10024833,C,2018,parse_ok,parsé élec — avec données
6351,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10020928,C,2018,parse_ok,parsé élec — avec données
30004092,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10029142,A,2018,parse_ok,parsé élec — avec données
10025791,H,2018,parse_ok,parsé élec — avec données
30005194,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10024666,C,2018,parse_ok,parsé élec — avec données
10023406,C,2018,parse_ok,parsé élec — avec données
10020109,C,2018,parse_ok,parsé élec — avec données
10019758,C,2018,parse_ok,parsé élec — avec données
9112317,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10022825,A,2018,parse_ok,parsé élec — avec données
10022902,A,2018,parse_ok,parsé élec — avec données
10022798,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10023301,C,2018,parse_ok,parsé élec — avec données
30004681,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10026764,O,2018,parse_ok,parsé élec — avec données
9113855,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10028026,O,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10027005,O,2018,parse_ok,parsé élec — avec données
30005412,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10022800,C,2018,parse_ok,parsé élec — avec données
20009572,P,2018,parse_ok,parsé élec — avec données
9112450,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112535,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112672,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113450,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113516,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113698,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113893,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114094,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114171,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114244,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114297,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
10024649,C,2018,parse_ok,parsé élec — avec données
10024760,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9113920,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10022932,C,2018,parse_ok,parsé élec — avec données
10027062,H,2018,parse_ok,parsé élec — avec données
10023953,C,2018,parse_ok,parsé élec — avec données
9114994,O,2018,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
9113968,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10024684,C,2018,parse_ok,parsé élec — avec données
30004594,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
6377,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
30004584,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9114339,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9113970,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10022795,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10028512,H,2018,parse_ok,parsé élec — avec données
10026184,O,2018,parse_ok,parsé élec — avec données
20008840,P,2018,parse_ok,parsé élec — avec données
20009113,P,2018,parse_ok,parsé élec — avec données
20009302,P,2018,parse_ok,parsé élec — avec données
20009601,P,2018,parse_ok,parsé élec — avec données
20010219,P,2018,parse_ok,parsé élec — avec données
20010625,P,2018,parse_ok,parsé élec — avec données
20010725,P,2018,parse_ok,parsé élec — avec données
20010726,P,2018,parse_ok,parsé élec — avec données
20010869,P,2018,parse_ok,parsé élec — avec données
10024855,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9113785,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10023302,C,2018,parse_ok,parsé élec — avec données
30004682,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
6401,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9113871,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9112692,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
40001207,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10024724,C,2018,parse_ok,parsé élec — avec données
9112660,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10024166,C,2018,parse_ok,parsé élec — avec données
10023894,A,2018,parse_ok,parsé élec — avec données
10023868,C,2018,parse_ok,parsé élec — avec données
9113539,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9113146,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9113933,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10022796,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
40001412,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9114920,O,2018,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
9113757,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
6443,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
30004547,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10021805,C,2018,parse_ok,parsé élec — avec données
9114106,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9113854,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9112903,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9112931,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10020783,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10024847,C,2018,parse_ok,parsé élec — avec données
10025786,O,2018,parse_ok,parsé élec — avec données
40001083,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10023358,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
30004710,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
40001504,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9113821,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9112702,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9113848,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10023970,C,2018,parse_ok,parsé élec — avec données
10026939,O,2018,parse_ok,parsé élec — avec données
10026709,O,2018,parse_ok,parsé élec — avec données
9112720,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10021791,C,2018,parse_ok,parsé élec — avec données
10019789,C,2018,parse_ok,parsé élec — avec données
10026746,O,2018,parse_ok,parsé élec — avec données
10024650,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9113329,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
40001179,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9113887,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9113907,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9112908,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
40001278,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9114002,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10022214,C,2018,parse_ok,parsé élec — avec données
9112306,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112393,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112449,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112524,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112559,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112601,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112682,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112812,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112832,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113052,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113303,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113426,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113491,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113530,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113656,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113703,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113751,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113959,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114059,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114119,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114168,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114186,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114225,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114265,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
10028771,A,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10028108,H,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10040963,A,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10040965,A,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10024723,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
40001381,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10024858,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9113540,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10020764,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10023066,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10020682,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10026925,O,2018,parse_ok,parsé élec — avec données
9113939,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10026913,O,2018,parse_ok,parsé élec — avec données
20010861,P,2018,parse_ok,parsé élec — avec données
10023926,C,2018,parse_ok,parsé élec — avec données
9112465,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9115444,A,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9115372,O,2018,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
9114717,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9113766,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9113981,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10028510,H,2018,parse_ok,parsé élec — avec données
10024083,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10024769,C,2018,parse_ok,parsé élec — avec données
10024642,C,2018,parse_ok,parsé élec — avec données
10022997,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10024638,C,2018,parse_ok,parsé élec — avec données
9113397,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9112685,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9113272,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10028717,O,2018,parse_ok,parsé élec — avec données
20005868,P,2018,parse_ok,parsé élec — avec données
9114722,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10026867,O,2018,parse_ok,parsé élec — avec données
10021641,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9113820,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9113971,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9115132,O,2018,scanne_hors_V1,gros annuel scanné — exclu budget (tracé)
9112441,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112532,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112657,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112830,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113401,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113518,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113626,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113866,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114071,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114166,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114221,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114277,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114664,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9115071,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9114921,O,2018,scanne_hors_V1,gros annuel scanné — exclu budget (tracé)
9112392,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112491,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112635,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112726,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113275,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113475,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113596,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113749,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114039,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114129,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114207,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114259,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112802,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9114922,O,2018,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
10022921,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9113216,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9115200,O,2018,scanne_hors_V1,gros annuel scanné — exclu budget (tracé)
9112440,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112558,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112652,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112875,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113439,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113515,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113710,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113769,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114058,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114170,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114224,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114579,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
20008678,P,2018,parse_ok,parsé élec — avec données
20008953,P,2018,parse_ok,parsé élec — avec données
20009121,P,2018,parse_ok,parsé élec — avec données
20009230,P,2018,parse_ok,parsé élec — avec données
20009510,P,2018,parse_ok,parsé élec — avec données
20009694,P,2018,parse_ok,parsé élec — avec données
20009857,P,2018,parse_ok,parsé élec — avec données
20010075,P,2018,parse_ok,parsé élec — avec données
20010265,P,2018,parse_ok,parsé élec — avec données
20010450,P,2018,parse_ok,parsé élec — avec données
20010632,P,2018,parse_ok,parsé élec — avec données
20010764,P,2018,parse_ok,parsé élec — avec données
10024801,C,2018,parse_ok,parsé élec — avec données
9114276,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10023146,C,2018,parse_ok,parsé élec — avec données
30004619,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10030020,A,2018,parse_ok,parsé élec — avec données
10027981,H,2018,parse_ok,parsé élec — avec données
30005792,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10021982,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
30004215,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10025366,A,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10036554,A,2018,parse_ok,parsé élec — avec données
10038427,A,2018,parse_ok,parsé élec — avec données
10026977,H,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
30005408,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
20009214,P,2018,parse_ok,parsé élec — avec données
20009899,P,2018,parse_ok,parsé élec — avec données
20010106,P,2018,parse_ok,parsé élec — avec données
20010568,P,2018,parse_ok,parsé élec — avec données
10024279,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10021656,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9112907,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10022409,C,2018,parse_ok,parsé élec — avec données
30004345,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10028927,A,2018,parse_ok,parsé élec — avec données
10029143,A,2018,parse_ok,parsé élec — avec données
10037721,A,2018,parse_ok,parsé élec — avec données
10037684,A,2018,parse_ok,parsé élec — avec données
10026233,H,2018,parse_ok,parsé élec — avec données
30005502,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10020062,C,2018,parse_ok,parsé élec — avec données
10026684,O,2018,parse_ok,parsé élec — avec données
9112600,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
30005688,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9114090,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10022408,C,2018,parse_ok,parsé élec — avec données
10027112,H,2018,parse_ok,parsé élec — avec données
30005804,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
30005980,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10029274,A,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10027086,O,2018,parse_ok,parsé élec — avec données
30005432,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10021125,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
30004041,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
40001186,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10026565,O,2018,parse_ok,parsé élec — avec données
9114065,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10026898,O,2018,parse_ok,parsé élec — avec données
9112370,G,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9113569,G,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9115187,O,2018,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
9114662,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9115149,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9114027,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10021040,C,2018,parse_ok,parsé élec — avec données
9114049,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10028830,A,2018,parse_ok,parsé élec — avec données
10026446,O,2018,parse_ok,parsé élec — avec données
20009815,P,2018,parse_ok,parsé élec — avec données
20010191,P,2018,parse_ok,parsé élec — avec données
20010395,P,2018,parse_ok,parsé élec — avec données
20010564,P,2018,parse_ok,parsé élec — avec données
10024245,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
40001212,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10022083,C,2018,parse_ok,parsé élec — avec données
30004233,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
20009497,P,2018,parse_ok,parsé élec — avec données
10027635,O,2018,parse_ok,parsé élec — avec données
30005616,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9112910,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10025647,O,2018,parse_ok,parsé élec — avec données
10024589,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10019704,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10020518,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9113436,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10058842,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10024127,C,2018,parse_ok,parsé élec — avec données
9113145,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
30004942,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10023351,C,2018,parse_ok,parsé élec — avec données
9113879,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10021751,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9114398,A,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10029553,A,2018,parse_ok,parsé élec — avec données
10029552,A,2018,parse_ok,parsé élec — avec données
10028053,H,2018,parse_ok,parsé élec — avec données
10023002,C,2018,parse_ok,parsé élec — avec données
9113538,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
30004367,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10027951,O,2018,parse_ok,parsé élec — avec données
30005776,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10020126,C,2018,parse_ok,parsé élec — avec données
9114006,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
8216857,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9112906,C,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
10023009,C,2018,parse_ok,parsé élec — avec données
10022352,C,2018,parse_ok,parsé élec — avec données
10022986,C,2018,parse_ok,parsé élec — avec données
10022476,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10026868,O,2018,parse_ok,parsé élec — avec données
10019735,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
6378,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10023788,A,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10023003,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
30004551,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10023792,C,2018,parse_ok,parsé élec — avec données
10020574,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10024917,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9112738,G,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10025612,O,2018,parse_ok,parsé élec — avec données
30005148,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10020127,C,2018,parse_ok,parsé élec — avec données
10025322,A,2018,parse_ok,parsé élec — avec données
10028605,A,2018,parse_ok,parsé élec — avec données
10026890,H,2018,parse_ok,parsé élec — avec données
30005371,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10019897,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9113967,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9112898,D,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
9114923,O,2018,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
10055406,A,2018,parse_ok,parsé élec — avec données
10027207,O,2018,parse_ok,parsé élec — avec données
9112305,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112523,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113750,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
10020063,C,2018,parse_ok,parsé élec — avec données
10021662,C,2018,parse_ok,parsé élec — avec données
10024758,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10025836,O,2018,parse_ok,parsé élec — avec données
20008985,P,2018,parse_ok,parsé élec — avec données
20009213,P,2018,parse_ok,parsé élec — avec données
20009512,P,2018,parse_ok,parsé élec — avec données
20009869,P,2018,parse_ok,parsé élec — avec données
20010046,P,2018,parse_ok,parsé élec — avec données
20010443,P,2018,parse_ok,parsé élec — avec données
20010713,P,2018,parse_ok,parsé élec — avec données
30005184,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10024227,C,2018,parse_ok,parsé élec — avec données
10021903,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
30004185,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10024153,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10024838,A,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10024837,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10022428,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10021609,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
9115188,A,2018,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
9114924,O,2018,scanne_hors_V1,gros annuel scanné — exclu budget (tracé)
9112391,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112522,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112634,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9112810,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113304,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113506,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113724,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9113742,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114104,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114167,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114223,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
9114262,P,2018,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
10021818,C,2018,parse_ok,parsé élec — avec données
30004163,X,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10037910,A,2018,parse_ok,parsé élec — avec données
10026432,H,2018,parse_ok,parsé élec — avec données
9112894,W,2018,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10021911,C,2018,parse_ok_vide,parsé élec — rien à déclarer/tickériser
