doc_id,nous,semaine1,delta
20003528,2,0,2
20004003,2,0,2
20003045,5,3,2
20004216,2,0,2
20003022,2,0,2
20004046,2,0,2
20003231,2,0,2
20002447,5,3,2
20002501,8,6,2
20002982,6,4,2
20002966,2,0,2
20004111,2,0,2
20002945,4,2,2
20002494,3,1,2
20002628,2,0,2
20002778,2,0,2
20002867,4,2,2
20002793,3,1,2
20002862,2,0,2
20003043,4,2,2
20002841,3,1,2
20004121,2,0,2
20002366,2,0,2
20004164,2,0,2
20004013,2,0,2
20003171,3,1,2
20002533,3,1,2
20003142,2,0,2
20004026,5,3,2
20002645,2,0,2
20003126,3,1,2
20002370,2,0,2
20004040,2,0,2
20002639,4,2,2
20003060,2,0,2
20002636,4,2,2
20002585,2,0,2
20002581,4,2,2
20002497,3,0,3
20003621,9,6,3
20002731,6,3,3
20003532,7,4,3
20002696,8,5,3
20003526,3,0,3
20002783,3,0,3
20003896,6,3,3
20003862,4,1,3
20003447,3,0,3
20002866,3,0,3
20004004,7,4,3
20003913,3,0,3
20002873,3,0,3
20003400,6,3,3
20004108,3,0,3
20003203,9,6,3
20001253,3,0,3
20003941,3,0,3
20001382,7,4,3
20004283,4,1,3
20003713,4,1,3
20003325,3,0,3
20002394,6,3,3
20003749,4,0,4
20002531,5,1,4
20003691,6,2,4
20002421,8,4,4
20002527,8,4,4
20004246,8,4,4
20004243,4,0,4
20002498,8,4,4
20002395,5,1,4
20002588,12,8,4
20003995,6,2,4
20002600,9,5,4
20003252,9,5,4
20004012,12,8,4
20003255,4,0,4
20003192,4,0,4
20003165,8,4,4
20004045,10,6,4
20003323,4,0,4
20004089,7,3,4
20003353,11,7,4
20004112,10,6,4
20003044,4,0,4
20003469,8,4,4
20004181,4,0,4
20004146,4,0,4
20002777,4,0,4
20003530,4,0,4
20003520,4,0,4
20004154,4,0,4
20002881,5,0,5
20003874,5,0,5
20002313,9,4,5
20002345,7,2,5
20002346,8,3,5
20002347,9,4,5
20003116,9,4,5
20002834,9,4,5
20002718,8,3,5
20002378,6,1,5
20003326,5,0,5
20003592,11,6,5
20003001,14,9,5
20002703,5,0,5
20003784,6,1,5
20003840,8,2,6
20004311,15,9,6
20003525,8,2,6
20003137,13,7,6
20003179,8,2,6
20002643,6,0,6
20003233,11,5,6
20002861,10,4,6
20002654,9,3,6
20003703,14,8,6
20002524,7,1,6
20002520,8,2,6
20002489,10,4,6
20003384,12,6,6
20003295,16,10,6
20002391,9,3,6
20003293,6,0,6
20002925,13,6,7
20003476,12,5,7
20003114,7,0,7
20003442,18,11,7
20002991,11,4,7
20003254,17,10,7
20002821,14,7,7
20004120,13,6,7
20004123,12,5,7
20003563,17,10,7
20004198,12,5,7
20003697,13,6,7
20003699,11,4,7
20002402,9,2,7
20003527,8,1,7
20003332,7,0,7
20002960,27,19,8
20003964,14,6,8
20004170,8,0,8
20004207,11,3,8
20004222,11,3,8
20000883,17,9,8
20003470,8,0,8
20003542,14,6,8
20003021,17,8,9
20003799,9,0,9
20002422,9,0,9
20002995,11,2,9
20003085,11,2,9
20002697,18,9,9
20003813,14,5,9
20004073,22,13,9
20003903,12,3,9
20003352,15,5,10
20003833,35,25,10
20004223,10,0,10
20003237,15,5,10
20004209,19,9,10
20003013,10,0,10
20002445,11,0,11
20002832,19,8,11
20002307,17,6,11
20003712,20,8,12
20002788,12,0,12
20003887,12,0,12
20003773,14,2,12
20003471,17,5,12
20003204,12,0,12
20002840,24,11,13
20002631,14,1,13
20003938,16,2,14
20002630,19,5,14
20004044,17,3,14
20002324,19,4,15
20004186,19,3,16
20004177,16,0,16
20003907,18,2,16
20003892,16,0,16
20002572,18,1,17
20003176,23,5,18
20003003,26,8,18
20003895,42,23,19
20003248,31,9,22
20003518,42,18,24
20003069,61,33,28
20003531,48,20,28
20003739,51,22,29
20003694,50,20,30
20003077,45,15,30
20003731,39,9,30
20004036,60,21,39
20004178,71,29,42
20003711,50,0,50
20003431,123,73,50
20003617,131,78,53
20002642,120,64,56
20003902,88,27,61
20003741,150,86,64
20003875,73,1,72
20004033,86,2,84
20003538,93,0,93
20003329,127,32,95
20002684,188,50,138
20003193,329,187,142
20002797,232,65,167
20002595,502,172,330
