doc_id,nous,semaine1,delta
20002029,11,4,7
20001812,9,2,7
20001994,16,9,7
20002042,7,0,7
20000606,7,0,7
20000611,14,7,7
20001930,18,11,7
20000236,10,2,8
20000029,16,8,8
20002021,8,0,8
20002032,15,7,8
20002235,9,1,8
20002218,13,5,8
20001665,18,10,8
20001689,13,5,8
20000869,8,0,8
20001345,13,5,8
20000882,12,4,8
20001791,11,3,8
20001483,16,8,8
20000617,12,4,8
20000990,21,13,8
20000422,14,6,8
20002242,17,8,9
20001267,18,9,9
20000165,14,5,9
20002136,10,1,9
20002033,10,1,9
20001468,14,5,9
20001510,21,11,10
20000399,18,8,10
20000320,20,9,11
20001429,14,3,11
20002138,16,5,11
20001107,16,4,12
20000881,16,4,12
20001988,26,13,13
20000456,21,8,13
20001650,31,17,14
20002222,17,3,14
20001544,22,7,15
20001276,22,7,15
20001273,18,3,15
20000070,32,17,15
20000991,31,15,16
20001511,16,0,16
20001785,29,12,17
20000909,18,1,17
20000037,21,4,17
20000715,22,4,18
20000313,20,0,20
20002180,21,0,21
20000628,24,0,24
20001077,48,23,25
20001653,34,6,28
20001539,66,35,31
20000471,53,13,40
20000036,68,22,46
20001158,132,47,85
20002231,245,128,117
